Steve Franz	81	92	Tucson	134	140	NYT__ENG__20080802.0076.LDC2009T13	/people/deceased_person/place_of_death	14	"Once, he put on a Little Walter record and it had a few really bad skips, said Steve Franz, 44, a former WEVL disc jockey living in Tucson, Ariz. ""He faded down the record, laughed, and said, 'Well, that's the blues, folks.""'"	n
Henderson	34	43	Memphis	20	27	NYT__ENG__20080802.0076.LDC2009T13	/people/person/nationality	19	The family moved to Memphis while Henderson was still a child.	n
Palmer	0	6	Thomas	74	80	NYT__ENG__20080802.0076.LDC2009T13	/people/person/parents	26	Palmer, who is a Memphis police lieutenant, said detectives told her that Thomas had confessed to shooting Henderson twice.	n
Beale Street	179	191	Henderson	214	223	NYT__ENG__20080802.0076.LDC2009T13	/organization/organization/founders	33	Morris Cummings, 55, a harmonica player who is known as Blind Mississippi Morris, wailed a tribute before the cortege departed for the cemetery, detouring past WEVL and then down Beale Street, a route requested by Henderson long ago.	n
Mets	107	111	Astros	156	162	NYT__ENG__20080802.0027.LDC2009T13	/organization/organization/founders	4	Things are just a little out of line back there, the right- handed Maine said of his shoulder before the Mets opened a three- game series Friday with the Astros at Minute Maid Park.	n
Oliver Perez	0	12	Maine	27	32	NYT__ENG__20080802.0027.LDC2009T13	/people/person/nationality	6	Oliver Perez will start in Maine's place on Sunday.	n
Jerry Manuel	0	12	Maine	38	43	NYT__ENG__20080802.0027.LDC2009T13	/people/person/nationality	16	Jerry Manuel, the Mets' manager, said Maine came to him Friday and said that he was fit to pitch Sunday.	n
Martinez	0	8	Dominican Republic	52	70	NYT__ENG__20080802.0027.LDC2009T13	/people/person/nationality	21	Martinez also missed a few days last week to go the Dominican Republic for the funeral for his father, Pablo, who died on July 23.	n
Pablo	103	108	Dominican Republic	52	70	NYT__ENG__20080802.0027.LDC2009T13	/people/person/nationality	21	Martinez also missed a few days last week to go the Dominican Republic for the funeral for his father, Pablo, who died on July 23.	n
Jon Niese	19	28	New Orleans	83	94	NYT__ENG__20080802.0027.LDC2009T13	/people/person/place_of_birth	25	One possibility is Jon Niese, a left-handed starter recently promoted to Class AAA New Orleans.	n
Mets	24	28	Twins	66	71	NYT__ENG__20080802.0027.LDC2009T13	/organization/organization/founders	29	Last winter, before the Mets obtained Santana in a trade with the Twins, they were considering obtaining Hernandez, who is the half-brother of the injured Mets pitcher Orlando Hernandez.	n
Livan Hernandez	0	15	Montreal	42	50	NYT__ENG__20080802.0027.LDC2009T13	/people/person/place_of_birth	30	Livan Hernandez is 33 and once pitched in Montreal for Omar Minaya, the Mets' general manager.	n
Dwight Howard	48	61	Hong Kong	0	9	NYT__ENG__20080802.0131.LDC2009T13	/people/person/nationality	1	Hong Kong -- It didn't take a Superman cape for Dwight Howard to soar in the eyes of Asian basketball fans.	n
Dwight Howard	48	61	Asian	85	90	NYT__ENG__20080802.0131.LDC2009T13	/people/person/nationality	1	Hong Kong -- It didn't take a Superman cape for Dwight Howard to soar in the eyes of Asian basketball fans.	n
Macau	99	104	Cotai Arena	48	59	NYT__ENG__20080802.0131.LDC2009T13	/organization/organization/founders	5	As he spoke, Howard was seated courtside at the Cotai Arena, part of the glitzy Venetian resort in Macau.	n
Yao Ming	187	195	U.S.	175	179	NYT__ENG__20080802.0131.LDC2009T13	/people/person/nationality	10	Amazingly, those numbers are only expected to grow, partially because of the Olympics, where pool play in the run for the gold medal opens with the titillating matchup of the U.S. facing Yao Ming and the host Chinese.	n
Green Bay	19	28	Favre	49	54	NYT__ENG__20080802.0091.LDC2009T13	/people/deceased_person/place_of_death	20	The reason is that Green Bay is the only fit for Favre -- and not as the Packers' house boy.	n
Green Bay	0	9	Carolina	48	56	NYT__ENG__20080802.0091.LDC2009T13	/people/person/nationality	21	Green Bay is home, not Tampa Bay or New York or Carolina.	n
Hallie Deaktor	40	54	America	115	122	NYT__ENG__20080802.0033.LDC2009T13	/people/person/nationality	26	Rarely do parents give them pills, said Hallie Deaktor, director of public affairs for Partnership for a Drug-Free America.	n
Big Herb	56	64	Simmons	0	7	NYT__ENG__20080802.0082.LDC2009T13	/people/person/children	22	Simmons, the mayor of tiny East Carondelet and known as Big Herb, acts as a play-by-play announcer for the shows, which are broadcast on two public access television stations.	n
United States	47	60	Hillary Rodham Clinton	96	118	NYT__ENG__20080802.0043.LDC2009T13	/organization/organization/founders	30	"A somewhat similar reaction can be seen in the United States, where both Sens. Barack Obama and Hillary Rodham Clinton promised during the Democratic primary season to ""re-evaluate"" the nation's existing free-trade agreements."	n
Cristina Fernandez de Kirchner	88	118	Argentina	68	77	NYT__ENG__20080802.0112.LDC2009T13	/people/person/nationality	2	After months of political turmoil and a plummeting approval rating, Argentina's leader, Cristina Fernandez de Kirchner, gave the first news conference of her eight-month presidency on Saturday.	y
University of South Florida	144	171	William Emener	86	100	NYT__ENG__20080802.0132.LDC2009T13	/organization/organization/founders	18	Going from breadwinner to boarder can be psychologically damaging to people, said Dr. William Emener, a distinguished research professor at the University of South Florida's department of rehabilitation and mental health counseling.	n
Charles Eisenhuth	12	29	Spring Hill	67	78	NYT__ENG__20080802.0132.LDC2009T13	/people/person/nationality	24	That's what Charles Eisenhuth had for years, painting new homes in Spring Hill.	n
Robinson	0	8	Navasota	178	186	NYT__ENG__20080802.0085.LDC2009T13	/people/person/place_of_birth	22	"Robinson said he rejected that as falling short of the ""substantive and meaningful"" role he wanted, but said he had urged other Episcopalian bishops, at a meeting this spring in Navasota, Texas, not to boycott Lambeth on his behalf."	n
Thomas Becket	153	166	Canterbury	186	196	NYT__ENG__20080802.0085.LDC2009T13	/people/person/place_of_birth	27	Talking in the courtyard of the Falstaff, founded as a 15th- century pilgrims' inn, it seemed natural to ask whether Robinson saw himself in the mold of Thomas Becket, the archbishop of Canterbury in the 12th century who was martyred in the cathedral a slingshot away.	n
Firestone Country Club	64	86	Vijay Singh	19	30	NYT__ENG__20080802.0110.LDC2009T13	/organization/organization/founders	2	Phil Mickelson and Vijay Singh fought to a standoff Saturday at Firestone Country Club, trading birdies and bogeys -- but no pleasantries -- for nearly four hours before winding up tied for the lead going into Sunday's final round of the WGC-Bridgestone Invitational.	n
Lee Westwood	38	50	England	54	61	NYT__ENG__20080802.0110.LDC2009T13	/people/person/nationality	5	While Mickelson shot 68 and Singh 69, Lee Westwood of England birdied the first three holes to jump into the fray and finished strong with a birdie at the 17th for a 67 and a 54-hole total of eight-under-par 202 and a share of the lead with Mickelson and Singh.	y
England	54	61	Singh	28	33	NYT__ENG__20080802.0110.LDC2009T13	/organization/organization/founders	5	While Mickelson shot 68 and Singh 69, Lee Westwood of England birdied the first three holes to jump into the fray and finished strong with a birdie at the 17th for a 67 and a 54-hole total of eight-under-par 202 and a share of the lead with Mickelson and Singh.	n
Westwood	4	12	United States	37	50	NYT__ENG__20080802.0110.LDC2009T13	/people/person/place_of_birth	17	And Westwood, who has not won in the United States since his only victory here, in the 1998 Freeport-McDermott Classic in New Orleans?	n
Travis	155	161	Tim Booth	95	104	NYT__ENG__20080802.0035.LDC2009T13	/people/person/parents	9	Why we care: If we're talking the most heart-sleeved emoters in Brit-pop, I'd put James singer Tim Booth up there with Liam Gallagher (Oasis), Fran Healy (Travis) and Chris Martin (Coldplay).	n
Travis	155	161	Chris Martin	167	179	NYT__ENG__20080802.0035.LDC2009T13	/people/person/parents	9	Why we care: If we're talking the most heart-sleeved emoters in Brit-pop, I'd put James singer Tim Booth up there with Liam Gallagher (Oasis), Fran Healy (Travis) and Chris Martin (Coldplay).	n
Times	74	79	Gibbs High School	117	134	NYT__ENG__20080802.0008.LDC2009T13	/organization/organization/founders	8	My attitude is that we can find some sort of compromise, Obama told the Times shortly after talking with voters at Gibbs High School.	n
Mel Martinez	169	181	Florida	45	52	NYT__ENG__20080802.0008.LDC2009T13	/people/person/nationality	31	Unfortunately, the proposal would eliminate Florida's 2006 gulf protections and give Floridians absolutely no voice in determining where exploration could occur, Sen. Mel Martinez, R-Fla., said Friday.	n
Gibbs High School	45	62	Obama	36	41	NYT__ENG__20080802.0008.LDC2009T13	/organization/organization/founders	60	To see video and a photo gallery of Obama at Gibbs High School, go to	n
MCcain	0	6	Panama City	24	35	NYT__ENG__20080802.0008.LDC2009T13	/people/person/place_of_birth	62	MCcain in panhandle: In Panama City, Sen. John McCain defends a TV ad that describes his Democratic opponent as a superficial celebrity and says he has not violated his pledge to run a respectful campaign.	n
Orlando	73	80	Ryan Nece	90	99	NYT__ENG__20080802.0024.LDC2009T13	/organization/organization/founders	31	In 2002, Shelton Quarles remembers a large tab at Emeril's restaurant in Orlando that had Ryan Nece and Marquise Cooper sweating.	n
Obama	94	99	Honolulu	78	86	NYT__ENG__20080802.0038.LDC2009T13	/people/person/place_of_birth	3	Soetoro-Ng, 38, teaches world culture, history and civics at a high school in Honolulu, where Obama was born.	y
Bart Stupak	64	75	America	16	23	NYT__ENG__20080802.0093.LDC2009T13	/people/person/nationality	5	We are putting America at more risk, not less risk, said Rep. Bart Stupak, D-Mich., chairman of a House panel that has investigated recent safety lapses at biolabs.	n
John McCain	123	134	Florida	183	190	NYT__ENG__20080802.0125.LDC2009T13	/people/person/nationality	5	Still, it's a big shift for the presumptive Democratic presidential nominee, who had steadfastly disagreed with Republican John McCain's proposal to lift a moratorium on drilling off Florida's coast, including just a few weeks ago in Jacksonville.	n
McCain	92	98	Florida	79	86	NYT__ENG__20080802.0125.LDC2009T13	/people/deceased_person/place_of_death	6	"With polls showing even a majority of Florida voters support more drilling off Florida, the McCain campaign has derided Obama as the ""Dr. No"" of energy independence."	n
Obama	120	125	Florida	38	45	NYT__ENG__20080802.0125.LDC2009T13	/people/person/nationality	6	"With polls showing even a majority of Florida voters support more drilling off Florida, the McCain campaign has derided Obama as the ""Dr. No"" of energy independence."	n
McCain	156	162	America	125	132	NYT__ENG__20080802.0125.LDC2009T13	/people/person/nationality	24	Obama concluded his Florida swing with a speech to the National Urban League in Orlando, where he stressed his commitment to America's cities and noted how McCain once supported abolishing the Department of Education and voted against increased spending for Head Start and Pell Grants.	n
K. ALTMAN	162	171	MEXICO CITY	177	188	NYT__ENG__20080802.0090.LDC2009T13	/people/person/nationality	1	U.S. STUDY FINDS ESTIMATE ON HIV IS 40 PERCENT TOO LOW (SUBS to add three new grafs, one from CDC spokeswoman, two from AIDS foundation executive) BylineLAWRENCE K. ALTMAN      MEXICO CITY -- The United States has significantly underreported the number of new HIV infections occurring nationally each year, with a study released here on Saturday showing that the annual infection rate is 40 percent higher than previously estimated.	n
House Committee	48	63	Henry A. Waxman	5	20	NYT__ENG__20080802.0090.LDC2009T13	/organization/organization/founders	33	Rep. Henry A. Waxman, D-Calif., chairman of the House Committee on Oversight and Government Reform, was critical of the Bush administration.	n
Ryan Howard	148	159	Atlanta	98	105	NYT__ENG__20080802.0095.LDC2009T13	/people/person/nationality	43	I played against this team for a lot of years, said Teixeira, whose 135 RBIs since his trade to Atlanta last July 31 rank second in the majors to Ryan Howard's 145.	n
Christopher J. Dodd	5	24	Connecticut	38	49	NYT__ENG__20080802.0031.LDC2009T13	/people/person/place_of_birth	4	Sen. Christopher J. Dodd, Democrat of Connecticut, said the agency appeared to be moving at a deliberately slow pace for the benefit of sunscreen manufacturers.	n
Daniel Silva G. P. Putnam	52	77	Moscow	1	7	NYT__ENG__20080802.0039.LDC2009T13	/people/person/nationality	1	"Moscow rules' run spy game  REVIEW Moscow Rules By Daniel Silva G. P. Putnam's Sons, 433 pages, $26.95  He has the name of an angel and the hands of an artist.	n
Olga Sukhova	61	73	Kharkov	112	119	NYT__ENG__20080802.0039.LDC2009T13	/people/person/nationality	11	But he has little choice; the Moscow newspaper's new editor, Olga Sukhova, holds the first key to bringing down Kharkov.	n
Eduard Kokoity	13	27	South Ossetia	29	42	NYT__ENG__20080802.0067.LDC2009T13	/people/person/nationality	12	"On Saturday, Eduard Kokoity, South Ossetia's president, accused Georgia of pursuing a war against his republic and of increasing the size of its military forces on South Ossetia's borders ""with the tacit agreement of the international community,"" the republic's press service reported on its Web site."	n
